"","beach_id","region","council","site","longitude","latitude","date","enterococci_cfu_100ml"
"963",27.4,"Sydney City Ocean Beaches","Randwick Council","South Maroubra Beach",151.257175,-33.951615,"22/05/2014",4
"964",27.4,"Sydney City Ocean Beaches","Randwick Council","South Maroubra Beach",151.257175,-33.951615,"16/05/2014",2
"965",27.4,"Sydney City Ocean Beaches","Randwick Council","South Maroubra Beach",151.257175,-33.951615,"14/07/2014",0
"966",27.4,"Sydney City Ocean Beaches","Randwick Council","South Maroubra Beach",151.257175,-33.951615,"24/07/2014",0
"967",27.4,"Sydney City Ocean Beaches","Randwick Council","South Maroubra Beach",151.257175,-33.951615,"08/07/2014",26
"968",27.4,"Sydney City Ocean Beaches","Randwick Council","South Maroubra Beach",151.257175,-33.951615,"26/06/2014",2
"969",27.4,"Sydney City Ocean Beaches","Randwick Council","South Maroubra Beach",151.257175,-33.951615,"05/08/2014",0
"970",27.4,"Sydney City Ocean Beaches","Randwick Council","South Maroubra Beach",151.257175,-33.951615,"21/08/2014",4
"971",27.4,"Sydney City Ocean Beaches","Randwick Council","South Maroubra Beach",151.257175,-33.951615,"24/09/2014",0
"972",27.4,"Sydney City Ocean Beaches","Randwick Council","South Maroubra Beach",151.257175,-33.951615,"18/09/2014",0
"973",27.3,"Sydney City Ocean Beaches","Randwick Council","South Maroubra Rockpool",151.2582,-33.95354,"18/09/2014",2
"974",27.3,"Sydney City Ocean Beaches","Randwick Council","South Maroubra Rockpool",151.2582,-33.95354,"12/09/2014",3
"975",27.3,"Sydney City Ocean Beaches","Randwick Council","South Maroubra Rockpool",151.2582,-33.95354,"24/09/2014",1
"976",27.3,"Sydney City Ocean Beaches","Randwick Council","South Maroubra Rockpool",151.2582,-33.95354,"21/08/2014",70
"977",27.3,"Sydney City Ocean Beaches","Randwick Council","South Maroubra Rockpool",151.2582,-33.95354,"05/08/2014",0
"978",27.3,"Sydney City Ocean Beaches","Randwick Council","South Maroubra Rockpool",151.2582,-33.95354,"26/06/2014",3
"979",27.3,"Sydney City Ocean Beaches","Randwick Council","South Maroubra Rockpool",151.2582,-33.95354,"03/07/2014",1
"980",27.3,"Sydney City Ocean Beaches","Randwick Council","South Maroubra Rockpool",151.2582,-33.95354,"08/07/2014",0
"981",27.3,"Sydney City Ocean Beaches","Randwick Council","South Maroubra Rockpool",151.2582,-33.95354,"24/07/2014",12
"982",27.3,"Sydney City Ocean Beaches","Randwick Council","South Maroubra Rockpool",151.2582,-33.95354,"14/07/2014",0
"983",27.3,"Sydney City Ocean Beaches","Randwick Council","South Maroubra Rockpool",151.2582,-33.95354,"18/07/2014",0
"984",27.3,"Sydney City Ocean Beaches","Randwick Council","South Maroubra Rockpool",151.2582,-33.95354,"16/05/2014",5
"985",27.3,"Sydney City Ocean Beaches","Randwick Council","South Maroubra Rockpool",151.2582,-33.95354,"22/05/2014",2
"986",27.3,"Sydney City Ocean Beaches","Randwick Council","South Maroubra Rockpool",151.2582,-33.95354,"06/05/2014",7
"987",27.3,"Sydney City Ocean Beaches","Randwick Council","South Maroubra Rockpool",151.2582,-33.95354,"06/04/2014",270
"988",27.3,"Sydney City Ocean Beaches","Randwick Council","South Maroubra Rockpool",151.2582,-33.95354,"25/02/2014",5
"989",27.3,"Sydney City Ocean Beaches","Randwick Council","South Maroubra Rockpool",151.2582,-33.95354,"24/01/2014",16
"990",27.3,"Sydney City Ocean Beaches","Randwick Council","South Maroubra Rockpool",151.2582,-33.95354,"01/02/2014",5
"991",27.3,"Sydney City Ocean Beaches","Randwick Council","South Maroubra Rockpool",151.2582,-33.95354,"30/09/2014",5
"992",27.3,"Sydney City Ocean Beaches","Randwick Council","South Maroubra Rockpool",151.2582,-33.95354,"08/09/2014",34
"993",27.3,"Sydney City Ocean Beaches","Randwick Council","South Maroubra Rockpool",151.2582,-33.95354,"19/12/2014",8
"994",27.3,"Sydney City Ocean Beaches","Randwick Council","South Maroubra Rockpool",151.2582,-33.95354,"25/10/2014",7
"995",27.3,"Sydney City Ocean Beaches","Randwick Council","South Maroubra Rockpool",151.2582,-33.95354,"02/11/2014",8
"996",27.3,"Sydney City Ocean Beaches","Randwick Council","South Maroubra Rockpool",151.2582,-33.95354,"18/11/2014",5
"997",27.3,"Sydney City Ocean Beaches","Randwick Council","South Maroubra Rockpool",151.2582,-33.95354,"10/11/2014",5
"998",27.3,"Sydney City Ocean Beaches","Randwick Council","South Maroubra Rockpool",151.2582,-33.95354,"13/12/2014",14
"999",27.3,"Sydney City Ocean Beaches","Randwick Council","South Maroubra Rockpool",151.2582,-33.95354,"16/10/2014",35
"1000",27.3,"Sydney City Ocean Beaches","Randwick Council","South Maroubra Rockpool",151.2582,-33.95354,"02/09/2014",1
"1001",27.3,"Sydney City Ocean Beaches","Randwick Council","South Maroubra Rockpool",151.2582,-33.95354,"08/10/2014",61
"1002",27.3,"Sydney City Ocean Beaches","Randwick Council","South Maroubra Rockpool",151.2582,-33.95354,"15/08/2014",6
"1003",27.3,"Sydney City Ocean Beaches","Randwick Council","South Maroubra Rockpool",151.2582,-33.95354,"27/08/2014",68
"1004",27.3,"Sydney City Ocean Beaches","Randwick Council","South Maroubra Rockpool",151.2582,-33.95354,"11/08/2014",3
"1005",27.3,"Sydney City Ocean Beaches","Randwick Council","South Maroubra Rockpool",151.2582,-33.95354,"01/08/2014",2
"1006",27.3,"Sydney City Ocean Beaches","Randwick Council","South Maroubra Rockpool",151.2582,-33.95354,"03/06/2014",2
"1007",27.3,"Sydney City Ocean Beaches","Randwick Council","South Maroubra Rockpool",151.2582,-33.95354,"28/05/2014",40
"1008",27.3,"Sydney City Ocean Beaches","Randwick Council","South Maroubra Rockpool",151.2582,-33.95354,"10/06/2014",8
"1009",27.3,"Sydney City Ocean Beaches","Randwick Council","South Maroubra Rockpool",151.2582,-33.95354,"19/06/2014",1
"1010",27.3,"Sydney City Ocean Beaches","Randwick Council","South Maroubra Rockpool",151.2582,-33.95354,"12/05/2014",3
"1011",27.3,"Sydney City Ocean Beaches","Randwick Council","South Maroubra Rockpool",151.2582,-33.95354,"30/04/2014",13
"1012",27.3,"Sydney City Ocean Beaches","Randwick Council","South Maroubra Rockpool",151.2582,-33.95354,"22/04/2014",52
"1013",27.3,"Sydney City Ocean Beaches","Randwick Council","South Maroubra Rockpool",151.2582,-33.95354,"14/04/2014",3
"1014",27.3,"Sydney City Ocean Beaches","Randwick Council","South Maroubra Rockpool",151.2582,-33.95354,"29/03/2014",41
"1015",27.3,"Sydney City Ocean Beaches","Randwick Council","South Maroubra Rockpool",151.2582,-33.95354,"21/03/2014",160
"1016",27.3,"Sydney City Ocean Beaches","Randwick Council","South Maroubra Rockpool",151.2582,-33.95354,"13/03/2014",81
"1017",27.3,"Sydney City Ocean Beaches","Randwick Council","South Maroubra Rockpool",151.2582,-33.95354,"05/03/2014",18
"1018",27.3,"Sydney City Ocean Beaches","Randwick Council","South Maroubra Rockpool",151.2582,-33.95354,"17/02/2014",190
"1019",27.3,"Sydney City Ocean Beaches","Randwick Council","South Maroubra Rockpool",151.2582,-33.95354,"09/02/2014",3
"1020",27.3,"Sydney City Ocean Beaches","Randwick Council","South Maroubra Rockpool",151.2582,-33.95354,"16/01/2014",29
"1021",27.3,"Sydney City Ocean Beaches","Randwick Council","South Maroubra Rockpool",151.2582,-33.95354,"28/12/2014",780
"1022",27.3,"Sydney City Ocean Beaches","Randwick Council","South Maroubra Rockpool",151.2582,-33.95354,"04/12/2014",38
"1023",27.3,"Sydney City Ocean Beaches","Randwick Council","South Maroubra Rockpool",151.2582,-33.95354,"08/01/2014",8
"1024",27.3,"Sydney City Ocean Beaches","Randwick Council","South Maroubra Rockpool",151.2582,-33.95354,"26/11/2014",8
"1025",27.3,"Sydney City Ocean Beaches","Randwick Council","South Maroubra Rockpool",151.2582,-33.95354,"21/10/2014",11
"1026",22,"Sydney City Ocean Beaches","Waverley Council","Bondi Beach",151.27761,-33.89151,"21/10/2014",1
"1027",22,"Sydney City Ocean Beaches","Waverley Council","Bondi Beach",151.27761,-33.89151,"02/11/2014",10
"1028",22,"Sydney City Ocean Beaches","Waverley Council","Bondi Beach",151.27761,-33.89151,"04/12/2014",46
"1029",22,"Sydney City Ocean Beaches","Waverley Council","Bondi Beach",151.27761,-33.89151,"26/11/2014",24
"1030",22,"Sydney City Ocean Beaches","Waverley Council","Bondi Beach",151.27761,-33.89151,"16/01/2014",3
"1031",22,"Sydney City Ocean Beaches","Waverley Council","Bondi Beach",151.27761,-33.89151,"08/01/2014",6
"1032",22,"Sydney City Ocean Beaches","Waverley Council","Bondi Beach",151.27761,-33.89151,"28/12/2014",13
"1033",22,"Sydney City Ocean Beaches","Waverley Council","Bondi Beach",151.27761,-33.89151,"01/02/2014",15
"1034",22,"Sydney City Ocean Beaches","Waverley Council","Bondi Beach",151.27761,-33.89151,"17/02/2014",140
"1035",22,"Sydney City Ocean Beaches","Waverley Council","Bondi Beach",151.27761,-33.89151,"13/03/2014",39
"1036",22,"Sydney City Ocean Beaches","Waverley Council","Bondi Beach",151.27761,-33.89151,"21/03/2014",7
"1037",22,"Sydney City Ocean Beaches","Waverley Council","Bondi Beach",151.27761,-33.89151,"29/03/2014",14
"1038",22,"Sydney City Ocean Beaches","Waverley Council","Bondi Beach",151.27761,-33.89151,"14/04/2014",17
"1039",22,"Sydney City Ocean Beaches","Waverley Council","Bondi Beach",151.27761,-33.89151,"22/04/2014",2
"1040",22,"Sydney City Ocean Beaches","Waverley Council","Bondi Beach",151.27761,-33.89151,"30/04/2014",10
"1041",22,"Sydney City Ocean Beaches","Waverley Council","Bondi Beach",151.27761,-33.89151,"12/05/2014",1
"1042",22,"Sydney City Ocean Beaches","Waverley Council","Bondi Beach",151.27761,-33.89151,"28/05/2014",7
"1043",22,"Sydney City Ocean Beaches","Waverley Council","Bondi Beach",151.27761,-33.89151,"19/06/2014",4
"1044",22,"Sydney City Ocean Beaches","Waverley Council","Bondi Beach",151.27761,-33.89151,"03/06/2014",1
"1045",22,"Sydney City Ocean Beaches","Waverley Council","Bondi Beach",151.27761,-33.89151,"01/08/2014",2
"1046",22,"Sydney City Ocean Beaches","Waverley Council","Bondi Beach",151.27761,-33.89151,"15/08/2014",3
"1047",22,"Sydney City Ocean Beaches","Waverley Council","Bondi Beach",151.27761,-33.89151,"18/07/2014",2
"1048",22,"Sydney City Ocean Beaches","Waverley Council","Bondi Beach",151.27761,-33.89151,"02/09/2014",0
"1049",22,"Sydney City Ocean Beaches","Waverley Council","Bondi Beach",151.27761,-33.89151,"27/08/2014",30
"1050",22,"Sydney City Ocean Beaches","Waverley Council","Bondi Beach",151.27761,-33.89151,"11/08/2014",5
"1051",22,"Sydney City Ocean Beaches","Waverley Council","Bondi Beach",151.27761,-33.89151,"21/08/2014",3
"1052",22,"Sydney City Ocean Beaches","Waverley Council","Bondi Beach",151.27761,-33.89151,"16/10/2014",10
"1053",22,"Sydney City Ocean Beaches","Waverley Council","Bondi Beach",151.27761,-33.89151,"08/09/2014",2
"1054",22,"Sydney City Ocean Beaches","Waverley Council","Bondi Beach",151.27761,-33.89151,"08/10/2014",34
"1055",22,"Sydney City Ocean Beaches","Waverley Council","Bondi Beach",151.27761,-33.89151,"13/12/2014",0
"1056",22,"Sydney City Ocean Beaches","Waverley Council","Bondi Beach",151.27761,-33.89151,"19/12/2014",4
"1057",22,"Sydney City Ocean Beaches","Waverley Council","Bondi Beach",151.27761,-33.89151,"18/11/2014",0
"1058",22,"Sydney City Ocean Beaches","Waverley Council","Bondi Beach",151.27761,-33.89151,"10/11/2014",0
"1059",22,"Sydney City Ocean Beaches","Waverley Council","Bondi Beach",151.27761,-33.89151,"25/10/2014",8
"1060",22,"Sydney City Ocean Beaches","Waverley Council","Bondi Beach",151.27761,-33.89151,"30/09/2014",2
"1061",22,"Sydney City Ocean Beaches","Waverley Council","Bondi Beach",151.27761,-33.89151,"24/01/2014",3
"1062",22,"Sydney City Ocean Beaches","Waverley Council","Bondi Beach",151.27761,-33.89151,"05/03/2014",3
"1063",22,"Sydney City Ocean Beaches","Waverley Council","Bondi Beach",151.27761,-33.89151,"25/02/2014",2
"1064",22,"Sydney City Ocean Beaches","Waverley Council","Bondi Beach",151.27761,-33.89151,"09/02/2014",7
"1065",22,"Sydney City Ocean Beaches","Waverley Council","Bondi Beach",151.27761,-33.89151,"06/04/2014",22
"1066",22,"Sydney City Ocean Beaches","Waverley Council","Bondi Beach",151.27761,-33.89151,"06/05/2014",3
"1067",22,"Sydney City Ocean Beaches","Waverley Council","Bondi Beach",151.27761,-33.89151,"16/05/2014",6
"1068",22,"Sydney City Ocean Beaches","Waverley Council","Bondi Beach",151.27761,-33.89151,"10/06/2014",66
"1069",22,"Sydney City Ocean Beaches","Waverley Council","Bondi Beach",151.27761,-33.89151,"26/06/2014",0
"1070",22,"Sydney City Ocean Beaches","Waverley Council","Bondi Beach",151.27761,-33.89151,"22/05/2014",1
"1071",22,"Sydney City Ocean Beaches","Waverley Council","Bondi Beach",151.27761,-33.89151,"24/07/2014",0
"1072",22,"Sydney City Ocean Beaches","Waverley Council","Bondi Beach",151.27761,-33.89151,"14/07/2014",0
"1073",22,"Sydney City Ocean Beaches","Waverley Council","Bondi Beach",151.27761,-33.89151,"08/07/2014",1
"1074",22,"Sydney City Ocean Beaches","Waverley Council","Bondi Beach",151.27761,-33.89151,"03/07/2014",1
"1075",22,"Sydney City Ocean Beaches","Waverley Council","Bondi Beach",151.27761,-33.89151,"05/08/2014",1
"1076",22,"Sydney City Ocean Beaches","Waverley Council","Bondi Beach",151.27761,-33.89151,"12/09/2014",4
"1077",22,"Sydney City Ocean Beaches","Waverley Council","Bondi Beach",151.27761,-33.89151,"24/09/2014",1
"1078",22,"Sydney City Ocean Beaches","Waverley Council","Bondi Beach",151.27761,-33.89151,"18/09/2014",1
"1079",24,"Sydney City Ocean Beaches","Waverley Council","Bronte Beach",151.268622,-33.903069,"12/09/2014",1
"1080",24,"Sydney City Ocean Beaches","Waverley Council","Bronte Beach",151.268622,-33.903069,"08/09/2014",2
"1081",24,"Sydney City Ocean Beaches","Waverley Council","Bronte Beach",151.268622,-33.903069,"11/08/2014",0
"1082",24,"Sydney City Ocean Beaches","Waverley Council","Bronte Beach",151.268622,-33.903069,"15/08/2014",0
"1083",24,"Sydney City Ocean Beaches","Waverley Council","Bronte Beach",151.268622,-33.903069,"27/08/2014",11
"1084",24,"Sydney City Ocean Beaches","Waverley Council","Bronte Beach",151.268622,-33.903069,"02/09/2014",2
"1085",24,"Sydney City Ocean Beaches","Waverley Council","Bronte Beach",151.268622,-33.903069,"03/07/2014",0
"1086",24,"Sydney City Ocean Beaches","Waverley Council","Bronte Beach",151.268622,-33.903069,"01/08/2014",3
"1087",24,"Sydney City Ocean Beaches","Waverley Council","Bronte Beach",151.268622,-33.903069,"18/07/2014",2
"1088",24,"Sydney City Ocean Beaches","Waverley Council","Bronte Beach",151.268622,-33.903069,"06/05/2014",2
"1089",24,"Sydney City Ocean Beaches","Waverley Council","Bronte Beach",151.268622,-33.903069,"28/05/2014",15
"1090",24,"Sydney City Ocean Beaches","Waverley Council","Bronte Beach",151.268622,-33.903069,"30/04/2014",3
"1091",24,"Sydney City Ocean Beaches","Waverley Council","Bronte Beach",151.268622,-33.903069,"25/02/2014",10
"1092",24,"Sydney City Ocean Beaches","Waverley Council","Bronte Beach",151.268622,-33.903069,"14/04/2014",2
"1093",24,"Sydney City Ocean Beaches","Waverley Council","Bronte Beach",151.268622,-33.903069,"17/02/2014",16
"1094",24,"Sydney City Ocean Beaches","Waverley Council","Bronte Beach",151.268622,-33.903069,"24/01/2014",4
"1095",24,"Sydney City Ocean Beaches","Waverley Council","Bronte Beach",151.268622,-33.903069,"01/02/2014",17
"1096",24,"Sydney City Ocean Beaches","Waverley Council","Bronte Beach",151.268622,-33.903069,"30/09/2014",0
"1097",24,"Sydney City Ocean Beaches","Waverley Council","Bronte Beach",151.268622,-33.903069,"28/12/2014",22
"1098",24,"Sydney City Ocean Beaches","Waverley Council","Bronte Beach",151.268622,-33.903069,"18/09/2014",0
"1099",24,"Sydney City Ocean Beaches","Waverley Council","Bronte Beach",151.268622,-33.903069,"24/09/2014",1
"1100",24,"Sydney City Ocean Beaches","Waverley Council","Bronte Beach",151.268622,-33.903069,"13/12/2014",5
"1101",24,"Sydney City Ocean Beaches","Waverley Council","Bronte Beach",151.268622,-33.903069,"19/12/2014",1
"1102",24,"Sydney City Ocean Beaches","Waverley Council","Bronte Beach",151.268622,-33.903069,"04/12/2014",72
"1103",24,"Sydney City Ocean Beaches","Waverley Council","Bronte Beach",151.268622,-33.903069,"21/10/2014",0
"1104",24,"Sydney City Ocean Beaches","Waverley Council","Bronte Beach",151.268622,-33.903069,"21/08/2014",15
"1105",24,"Sydney City Ocean Beaches","Waverley Council","Bronte Beach",151.268622,-33.903069,"24/07/2014",0
"1106",24,"Sydney City Ocean Beaches","Waverley Council","Bronte Beach",151.268622,-33.903069,"14/07/2014",0
"1107",24,"Sydney City Ocean Beaches","Waverley Council","Bronte Beach",151.268622,-33.903069,"05/08/2014",0
"1108",24,"Sydney City Ocean Beaches","Waverley Council","Bronte Beach",151.268622,-33.903069,"03/06/2014",4
"1109",24,"Sydney City Ocean Beaches","Waverley Council","Bronte Beach",151.268622,-33.903069,"10/06/2014",56
"1110",24,"Sydney City Ocean Beaches","Waverley Council","Bronte Beach",151.268622,-33.903069,"19/06/2014",4
"1111",24,"Sydney City Ocean Beaches","Waverley Council","Bronte Beach",151.268622,-33.903069,"26/06/2014",0
"1112",24,"Sydney City Ocean Beaches","Waverley Council","Bronte Beach",151.268622,-33.903069,"08/07/2014",1
"1113",24,"Sydney City Ocean Beaches","Waverley Council","Bronte Beach",151.268622,-33.903069,"22/05/2014",0
"1114",24,"Sydney City Ocean Beaches","Waverley Council","Bronte Beach",151.268622,-33.903069,"12/05/2014",4
"1115",24,"Sydney City Ocean Beaches","Waverley Council","Bronte Beach",151.268622,-33.903069,"16/05/2014",9
"1116",24,"Sydney City Ocean Beaches","Waverley Council","Bronte Beach",151.268622,-33.903069,"22/04/2014",2
"1117",24,"Sydney City Ocean Beaches","Waverley Council","Bronte Beach",151.268622,-33.903069,"29/03/2014",10
"1118",24,"Sydney City Ocean Beaches","Waverley Council","Bronte Beach",151.268622,-33.903069,"06/04/2014",510
"1119",24,"Sydney City Ocean Beaches","Waverley Council","Bronte Beach",151.268622,-33.903069,"21/03/2014",6
"1120",24,"Sydney City Ocean Beaches","Waverley Council","Bronte Beach",151.268622,-33.903069,"13/03/2014",28
"1121",24,"Sydney City Ocean Beaches","Waverley Council","Bronte Beach",151.268622,-33.903069,"05/03/2014",24
"1122",24,"Sydney City Ocean Beaches","Waverley Council","Bronte Beach",151.268622,-33.903069,"09/02/2014",1
"1123",24,"Sydney City Ocean Beaches","Waverley Council","Bronte Beach",151.268622,-33.903069,"16/01/2014",14
"1124",24,"Sydney City Ocean Beaches","Waverley Council","Bronte Beach",151.268622,-33.903069,"08/01/2014",2
"1125",24,"Sydney City Ocean Beaches","Waverley Council","Bronte Beach",151.268622,-33.903069,"26/11/2014",19
"1126",24,"Sydney City Ocean Beaches","Waverley Council","Bronte Beach",151.268622,-33.903069,"18/11/2014",7
"1127",24,"Sydney City Ocean Beaches","Waverley Council","Bronte Beach",151.268622,-33.903069,"02/11/2014",1
"1128",24,"Sydney City Ocean Beaches","Waverley Council","Bronte Beach",151.268622,-33.903069,"10/11/2014",8
"1129",24,"Sydney City Ocean Beaches","Waverley Council","Bronte Beach",151.268622,-33.903069,"25/10/2014",7
"1130",24,"Sydney City Ocean Beaches","Waverley Council","Bronte Beach",151.268622,-33.903069,"08/10/2014",3
"1131",24,"Sydney City Ocean Beaches","Waverley Council","Bronte Beach",151.268622,-33.903069,"16/10/2014",1
"1132",23,"Sydney City Ocean Beaches","Waverley Council","Tamarama Beach",151.270572,-33.90056,"08/10/2014",18
"1133",23,"Sydney City Ocean Beaches","Waverley Council","Tamarama Beach",151.270572,-33.90056,"10/11/2014",0
"1134",23,"Sydney City Ocean Beaches","Waverley Council","Tamarama Beach",151.270572,-33.90056,"18/11/2014",4
"1135",23,"Sydney City Ocean Beaches","Waverley Council","Tamarama Beach",151.270572,-33.90056,"02/11/2014",4
"1136",23,"Sydney City Ocean Beaches","Waverley Council","Tamarama Beach",151.270572,-33.90056,"26/11/2014",14
"1137",23,"Sydney City Ocean Beaches","Waverley Council","Tamarama Beach",151.270572,-33.90056,"04/12/2014",78
"1138",23,"Sydney City Ocean Beaches","Waverley Council","Tamarama Beach",151.270572,-33.90056,"08/01/2014",28
"1139",23,"Sydney City Ocean Beaches","Waverley Council","Tamarama Beach",151.270572,-33.90056,"16/01/2014",0
"1140",23,"Sydney City Ocean Beaches","Waverley Council","Tamarama Beach",151.270572,-33.90056,"28/12/2014",10
"1141",23,"Sydney City Ocean Beaches","Waverley Council","Tamarama Beach",151.270572,-33.90056,"09/02/2014",3
"1142",23,"Sydney City Ocean Beaches","Waverley Council","Tamarama Beach",151.270572,-33.90056,"05/03/2014",10
"1143",23,"Sydney City Ocean Beaches","Waverley Council","Tamarama Beach",151.270572,-33.90056,"13/03/2014",33
"1144",23,"Sydney City Ocean Beaches","Waverley Council","Tamarama Beach",151.270572,-33.90056,"21/03/2014",5
"1145",23,"Sydney City Ocean Beaches","Waverley Council","Tamarama Beach",151.270572,-33.90056,"29/03/2014",6
"1146",23,"Sydney City Ocean Beaches","Waverley Council","Tamarama Beach",151.270572,-33.90056,"14/04/2014",6
"1147",23,"Sydney City Ocean Beaches","Waverley Council","Tamarama Beach",151.270572,-33.90056,"22/04/2014",2
"1148",23,"Sydney City Ocean Beaches","Waverley Council","Tamarama Beach",151.270572,-33.90056,"12/05/2014",0
"1149",23,"Sydney City Ocean Beaches","Waverley Council","Tamarama Beach",151.270572,-33.90056,"28/05/2014",14
"1150",23,"Sydney City Ocean Beaches","Waverley Council","Tamarama Beach",151.270572,-33.90056,"08/07/2014",1
"1151",23,"Sydney City Ocean Beaches","Waverley Council","Tamarama Beach",151.270572,-33.90056,"10/06/2014",1100
"1152",23,"Sydney City Ocean Beaches","Waverley Council","Tamarama Beach",151.270572,-33.90056,"19/06/2014",2
"1153",23,"Sydney City Ocean Beaches","Waverley Council","Tamarama Beach",151.270572,-33.90056,"03/06/2014",1
"1154",23,"Sydney City Ocean Beaches","Waverley Council","Tamarama Beach",151.270572,-33.90056,"15/08/2014",4
"1155",23,"Sydney City Ocean Beaches","Waverley Council","Tamarama Beach",151.270572,-33.90056,"01/08/2014",2
"1156",23,"Sydney City Ocean Beaches","Waverley Council","Tamarama Beach",151.270572,-33.90056,"05/08/2014",1
"1157",23,"Sydney City Ocean Beaches","Waverley Council","Tamarama Beach",151.270572,-33.90056,"24/07/2014",0
"1158",23,"Sydney City Ocean Beaches","Waverley Council","Tamarama Beach",151.270572,-33.90056,"21/08/2014",44
"1159",23,"Sydney City Ocean Beaches","Waverley Council","Tamarama Beach",151.270572,-33.90056,"11/08/2014",0
"1160",23,"Sydney City Ocean Beaches","Waverley Council","Tamarama Beach",151.270572,-33.90056,"27/08/2014",3
"1161",23,"Sydney City Ocean Beaches","Waverley Council","Tamarama Beach",151.270572,-33.90056,"21/10/2014",0
"1162",23,"Sydney City Ocean Beaches","Waverley Council","Tamarama Beach",151.270572,-33.90056,"16/10/2014",3
"1163",23,"Sydney City Ocean Beaches","Waverley Council","Tamarama Beach",151.270572,-33.90056,"19/12/2014",5
"1164",23,"Sydney City Ocean Beaches","Waverley Council","Tamarama Beach",151.270572,-33.90056,"13/12/2014",12
"1165",23,"Sydney City Ocean Beaches","Waverley Council","Tamarama Beach",151.270572,-33.90056,"25/10/2014",5
"1166",23,"Sydney City Ocean Beaches","Waverley Council","Tamarama Beach",151.270572,-33.90056,"24/09/2014",0
"1167",23,"Sydney City Ocean Beaches","Waverley Council","Tamarama Beach",151.270572,-33.90056,"30/09/2014",4
"1168",23,"Sydney City Ocean Beaches","Waverley Council","Tamarama Beach",151.270572,-33.90056,"01/02/2014",13
"1169",23,"Sydney City Ocean Beaches","Waverley Council","Tamarama Beach",151.270572,-33.90056,"24/01/2014",2
"1170",23,"Sydney City Ocean Beaches","Waverley Council","Tamarama Beach",151.270572,-33.90056,"17/02/2014",110
"1171",23,"Sydney City Ocean Beaches","Waverley Council","Tamarama Beach",151.270572,-33.90056,"25/02/2014",1
"1172",23,"Sydney City Ocean Beaches","Waverley Council","Tamarama Beach",151.270572,-33.90056,"06/04/2014",450
"1173",23,"Sydney City Ocean Beaches","Waverley Council","Tamarama Beach",151.270572,-33.90056,"30/04/2014",7
"1174",23,"Sydney City Ocean Beaches","Waverley Council","Tamarama Beach",151.270572,-33.90056,"06/05/2014",4
"1175",23,"Sydney City Ocean Beaches","Waverley Council","Tamarama Beach",151.270572,-33.90056,"16/05/2014",3
"1176",23,"Sydney City Ocean Beaches","Waverley Council","Tamarama Beach",151.270572,-33.90056,"22/05/2014",0
"1177",23,"Sydney City Ocean Beaches","Waverley Council","Tamarama Beach",151.270572,-33.90056,"26/06/2014",9
"1178",23,"Sydney City Ocean Beaches","Waverley Council","Tamarama Beach",151.270572,-33.90056,"18/07/2014",0
"1179",23,"Sydney City Ocean Beaches","Waverley Council","Tamarama Beach",151.270572,-33.90056,"03/07/2014",68
"1180",23,"Sydney City Ocean Beaches","Waverley Council","Tamarama Beach",151.270572,-33.90056,"14/07/2014",0
"1181",23,"Sydney City Ocean Beaches","Waverley Council","Tamarama Beach",151.270572,-33.90056,"02/09/2014",0
"1182",23,"Sydney City Ocean Beaches","Waverley Council","Tamarama Beach",151.270572,-33.90056,"08/09/2014",2
"1183",23,"Sydney City Ocean Beaches","Waverley Council","Tamarama Beach",151.270572,-33.90056,"12/09/2014",7
"1184",23,"Sydney City Ocean Beaches","Waverley Council","Tamarama Beach",151.270572,-33.90056,"18/09/2014",0
"1185",25,"Sydney City Ocean Beaches","Randwick Council","Clovelly Beach",151.267505,-33.914486,"27/07/2015",1
"1186",25,"Sydney City Ocean Beaches","Randwick Council","Clovelly Beach",151.267505,-33.914486,"31/07/2015",0
"1187",25,"Sydney City Ocean Beaches","Randwick Council","Clovelly Beach",151.267505,-33.914486,"07/08/2015",0
"1188",25,"Sydney City Ocean Beaches","Randwick Council","Clovelly Beach",151.267505,-33.914486,"14/08/2015",0
"1189",25,"Sydney City Ocean Beaches","Randwick Council","Clovelly Beach",151.267505,-33.914486,"19/08/2015",19
"1190",25,"Sydney City Ocean Beaches","Randwick Council","Clovelly Beach",151.267505,-33.914486,"25/08/2015",30
"1191",25,"Sydney City Ocean Beaches","Randwick Council","Clovelly Beach",151.267505,-33.914486,"29/09/2015",0
"1192",25,"Sydney City Ocean Beaches","Randwick Council","Clovelly Beach",151.267505,-33.914486,"11/11/2015",5
"1193",25,"Sydney City Ocean Beaches","Randwick Council","Clovelly Beach",151.267505,-33.914486,"17/11/2015",2
"1194",25,"Sydney City Ocean Beaches","Randwick Council","Clovelly Beach",151.267505,-33.914486,"23/11/2015",13
"1195",25,"Sydney City Ocean Beaches","Randwick Council","Clovelly Beach",151.267505,-33.914486,"29/11/2015",2
"1196",25,"Sydney City Ocean Beaches","Randwick Council","Clovelly Beach",151.267505,-33.914486,"05/12/2015",1
"1197",25,"Sydney City Ocean Beaches","Randwick Council","Clovelly Beach",151.267505,-33.914486,"17/12/2015",17
"1198",25,"Sydney City Ocean Beaches","Randwick Council","Clovelly Beach",151.267505,-33.914486,"22/12/2015",75
"1199",25,"Sydney City Ocean Beaches","Randwick Council","Clovelly Beach",151.267505,-33.914486,"29/12/2015",0
"1200",25,"Sydney City Ocean Beaches","Randwick Council","Clovelly Beach",151.267505,-33.914486,"14/02/2015",6
